Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,SMA150,SMA200,High252,Low252,VolSMA50,ATR20Pct,RS,RS_SMA20
2023-05-15,311.937255859375,314.5,317.70001220703125,308.8999938964844,310.5,731184,,,,,,,,,1.7093460008486008,
2023-05-16,303.90325927734375,306.3999938964844,317.70001220703125,305.1499938964844,315.8500061035156,333199,,,,,,,,,1.6755529702047105,
2023-05-17,318.6818542480469,321.29998779296875,324.8999938964844,308.1000061035156,309.0,2697705,,,,,,,,,1.767156559698427,
2023-05-18,316.35101318359375,318.95001220703125,329.70001220703125,316.5,326.0,1101383,,,,,,,,,1.7592438255545306,
2023-05-19,325.82318115234375,328.5,335.3999938964844,313.3999938964844,330.0,4643344,,,,,,,,,1.8046078916617248,
2023-05-22,351.611328125,354.5,368.0,323.79998779296875,328.0,5364881,,,,,,,,,1.9356353057644506,
2023-05-23,357.21527099609375,360.1499938964844,378.0,353.8500061035156,363.0,3056243,,,,,,,,,1.962884204798803,
2023-05-24,357.5624084472656,360.5,375.0,356.20001220703125,362.70001220703125,2327717,,,,,,,,,1.9715182183532052,
2023-05-25,361.9761657714844,364.95001220703125,370.0,352.45001220703125,362.29998779296875,1212904,,,,,,,,,1.991960135831741,
2023-05-26,363.1167907714844,366.1000061035156,368.8999938964844,361.70001220703125,366.0,766586,,,,,,,,,1.9789885257262527,
2023-05-29,360.9346923828125,363.8999938964844,369.70001220703125,358.25,366.95001220703125,643146,,,,,,,,,1.9565935498196956,
2023-05-30,390.69024658203125,393.8999938964844,397.79998779296875,361.1499938964844,364.8999938964844,3720141,,,,,,,,,2.113894885672506,
2023-05-31,389.450439453125,392.6499938964844,399.0,380.54998779296875,394.95001220703125,1794586,,,,,,,,,2.118493102669203,
2023-06-01,381.4660339355469,384.6000061035156,397.20001220703125,381.20001220703125,394.6499938964844,804780,,,,,,,,,2.080296445503188,
2023-06-02,382.9042053222656,386.04998779296875,391.8999938964844,382.0,387.29998779296875,582412,,,,,,,,,2.0829174113086952,
2023-06-05,383.6977233886719,386.8500061035156,396.1000061035156,383.54998779296875,388.0,751548,,,,,,,,,2.0805267022729184,
2023-06-06,384.0448913574219,387.20001220703125,391.0,381.6499938964844,388.0,465140,,,,,,,,,2.0818324222110394,
2023-06-07,386.2269287109375,389.3999938964844,395.0,388.0,389.1499938964844,518770,,,,,,,,,2.079417217264188,
2023-06-08,380.62298583984375,383.75,391.0,381.6000061035156,390.0,409313,,,,,,,,,2.0593466647241505,
2023-06-09,399.02178955078125,402.29998779296875,412.6000061035156,383.25,384.75,2336574,363.32249908447267,,,,,,,4.759938354215203,2.1671675411156928,1.968868979050186
2023-06-12,399.4185485839844,402.70001220703125,407.5,398.0,404.20001220703125,663676,367.73249969482424,,,,,,,4.737987260811703,2.1648792420344125,1.9916456411094767
