Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,SMA150,SMA200,High252,Low252,VolSMA50,ATR20Pct,RS,RS_SMA20
2023-05-15,2684.693603515625,2747.25,2787.800048828125,2656.050048828125,2656.050048828125,140637,,,,,,,,,14.931640066236307,
2023-05-16,2692.853515625,2755.60009765625,2826.60009765625,2741.050048828125,2786.0,139037,,,,,,,,,15.069040536222076,
2023-05-17,2728.913330078125,2792.5,2824.0,2761.10009765625,2779.0,122952,,,,,,,,,15.358807595528484,
2023-05-18,2652.494140625,2714.300048828125,2824.800048828125,2701.5,2824.800048828125,79283,,,,,,,,,14.971360460408764,
2023-05-19,2654.986083984375,2716.85009765625,2760.050048828125,2651.0,2729.85009765625,63805,,,,,,,,,14.924959289778986,
2023-05-22,2730.330322265625,2793.949951171875,2804.949951171875,2718.0,2720.0,97644,,,,,,,,,15.255481433080803,
2023-05-23,2755.787109375,2820.0,2844.699951171875,2800.050048828125,2824.0,51028,,,,,,,,,15.369522563767168,
2023-05-24,2710.248291015625,2773.39990234375,2820.0,2758.0,2791.60009765625,47556,,,,,,,,,15.167291079749523,
2023-05-25,2672.575927734375,2734.85009765625,2821.0,2715.550048828125,2792.75,45219,,,,,,,,,14.927283709519044,
2023-05-26,2688.846923828125,2751.5,2769.800048828125,2715.0,2739.949951171875,100667,,,,,,,,,14.873495869312128,
2023-05-29,2703.55419921875,2766.550048828125,2793.0,2729.14990234375,2775.0,57303,,,,,,,,,14.87500431871474,
2023-05-30,2652.542724609375,2714.35009765625,2775.0,2700.0,2756.800048828125,56634,,,,,,,,,14.566770444957413,
2023-05-31,2716.062744140625,2779.35009765625,2795.0,2705.050048828125,2717.449951171875,60891,,,,,,,,,14.995629958777034,
2023-06-01,2657.0869140625,2719.0,2789.0,2712.0,2789.0,75540,,,,,,,,,14.707035739881814,
2023-06-02,2645.067138671875,2706.699951171875,2744.949951171875,2672.0,2735.0,59979,,,,,,,,,14.603892329373044,
2023-06-05,2707.169921875,2770.25,2776.949951171875,2707.64990234375,2709.949951171875,93359,,,,,,,,,14.89874371471329,
2023-06-06,2703.45654296875,2766.449951171875,2784.050048828125,2720.0,2779.89990234375,38433,,,,,,,,,14.874186521704797,
2023-06-07,2740.1025390625,2803.949951171875,2828.89990234375,2767.050048828125,2768.0,109401,,,,,,,,,14.973245752961775,
2023-06-08,2779.38720703125,2844.14990234375,2930.0,2790.0,2803.0,134603,,,,,,,,,15.262776847862202,
2023-06-09,2965.793701171875,3034.89990234375,3099.0,2851.050048828125,2858.0,299134,2775.2925048828124,,,,,,,3.2718507767870233,16.348836088653528,15.047750216060146
2023-06-12,2974.002685546875,3043.300048828125,3115.0,3013.0,3046.0,113549,2790.095007324219,,,,,,,3.1996467783573257,16.360508823633175,15.119193653929988
2023-06-13,2925.28759765625,2993.449951171875,3085.0,2954.14990234375,3051.10009765625,95916,2801.9875,,,,,,,3.262978034613003,15.993940466899147,15.165438650463845
2023-06-14,2874.129638671875,2941.10009765625,3055.0,2925.0,3015.0,56680,2809.4175048828124,,,,,,,3.371360850695841,15.680932594024318,15.181544900388634
2023-06-15,3039.476806640625,3110.300048828125,3140.0,2945.39990234375,2948.0,159219,2829.2175048828126,,,,,,,3.457062093045371,16.643212064579448,15.26513748059717
2023-06-16,3052.22998046875,3123.35009765625,3182.0,3080.0,3125.0,82728,2849.5425048828124,,,,,,,3.419656242571737,16.590619874940245,15.34842050985523
2023-06-19,3026.4306640625,3096.949951171875,3169.85009765625,3086.14990234375,3131.0,56379,2864.6925048828125,,,,,,,3.399185524998353,16.51226752849953,15.411259814626167
2023-06-20,2971.656982421875,3040.89990234375,3125.89990234375,3028.10009765625,3103.60009765625,39965,2875.7375,,,,,,,3.480826371130953,16.160644685831134,15.450815920729365
2023-06-21,3093.517822265625,3165.60009765625,3197.0,3057.050048828125,3065.800048828125,93078,2895.347509765625,,,,,,,3.5900982665582233,16.787534308394857,15.531828082161633
2023-06-22,3076.269287109375,3147.949951171875,3265.0,3113.0,3189.75,97972,2916.0025024414062,,,,,,,3.638735959984465,16.770060337867086,15.623966913579036
2023-06-23,3117.410888671875,3190.050048828125,3203.89990234375,3075.050048828125,3142.0,67444,2937.9300048828127,,,,,,,3.7411096746039334,17.090621996882618,15.734823219957558
2023-06-26,3274.54931640625,3350.85009765625,3365.0,3190.0,3212.949951171875,154501,2967.1450073242186,,,,,,,3.88684083370606,17.92742166214171,15.887444087128909
2023-06-27,3320.723388671875,3398.10009765625,3420.0,3350.89990234375,3350.89990234375,72438,3001.3325073242186,,,,,,,3.850360821935623,18.058286623635933,16.062019896062832
2023-06-28,3255.493408203125,3331.35009765625,3456.0,3300.0,3434.0,66435,3028.932507324219,,,,,,,3.922681810710274,17.55920623571929,16.190198709909946
