Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,SMA150,SMA200,High252,Low252,VolSMA50,ATR20Pct,RS,RS_SMA20
2023-07-27,908.4960327148438,910.4000244140625,952.0,876.0499877929688,947.0,17045692,,,,,,,,,4.630745865061427,
2023-07-28,896.571044921875,898.4500122070312,934.25,885.2000122070312,916.7999877929688,1687691,,,,,,,,,4.57318380274423,
2023-07-31,873.7189331054688,875.5499877929688,900.0,857.0,900.0,752821,,,,,,,,,4.432311520646837,
2023-08-01,879.3072509765625,881.1500244140625,898.9500122070312,872.1500244140625,879.0,432785,,,,,,,,,4.465238081994319,
2023-08-02,854.8584594726562,856.6500244140625,888.0,849.8499755859375,881.4000244140625,389813,,,,,,,,,4.3871036621411115,
2023-08-03,888.4381103515625,890.2999877929688,911.5499877929688,845.0,845.6500244140625,670122,,,,,,,,,4.593520003970411,
2023-08-04,890.9328002929688,892.7999877929688,905.0,885.0,898.7999877929688,491660,,,,,,,,,4.574473473346154,
2023-08-07,886.0929565429688,887.9500122070312,899.9000244140625,880.0,893.7999877929688,225091,,,,,,,,,4.530981190310608,
2023-08-08,856.8543090820312,858.6500244140625,889.0,854.4500122070312,886.0999755859375,168235,,,,,,,,,4.387392686328469,
2023-08-09,850.2680053710938,852.0499877929688,866.9000244140625,849.7999877929688,861.0,181125,,,,,,,,,4.339986165255287,
2023-08-10,858.999755859375,860.7999877929688,869.9500122070312,840.0,850.0499877929688,197721,,,,,,,,,4.404623652330131,
2023-08-11,869.1784057617188,871.0,882.7999877929688,856.7000122070312,865.0,254524,,,,,,,,,4.483150687272614,
2023-08-14,847.424072265625,849.2000122070312,879.0,811.0,811.0,352837,,,,,,,,,4.369537643372336,
2023-08-16,824.4222412109375,826.1500244140625,856.25,823.2999877929688,849.2000122070312,175004,,,,,,,,,4.244284738834125,
2023-08-17,821.3786010742188,823.0999755859375,836.5499877929688,811.0,830.0,137513,,,,,,,,,4.250396847889583,
2023-08-18,813.395263671875,815.0999755859375,832.9500122070312,810.0499877929688,825.0,302005,,,,,,,,,4.221095947453963,
2023-08-21,794.6346435546875,796.2999877929688,823.9000244140625,782.7000122070312,816.4500122070312,306496,,,,,,,,,4.105993749649404,
2023-08-22,790.8425903320312,792.5,812.0,789.0,799.9000244140625,102884,,,,,,,,,4.085799370092504,
2023-08-23,805.16259765625,806.8499755859375,828.7000122070312,792.0499877929688,794.9500122070312,426957,,,,,,,,,4.149609008362155,
2023-08-24,885.6439208984375,887.5,887.5,810.0499877929688,810.0999755859375,575497,856.6225006103516,,,,,,,4.496278203653977,4.577880896515108,4.390365449678539
2023-08-25,863.4404907226562,865.25,920.7000122070312,851.0499877929688,900.0,471683,854.3649993896485,,,,,,,4.481638778903456,4.4911187955503244,4.383384096202984
2023-08-28,861.943603515625,863.75,892.0,853.0999755859375,868.0,142393,852.6299987792969,,,,,,,4.433849773924016,4.47398595283336,4.378424203707441
2023-08-29,845.4780883789062,847.25,876.0,843.0,876.0,67557,851.2149993896485,,,,,,,4.383037549934194,4.380216686388776,4.375819461994538
2023-08-30,835.3992919921875,837.1500244140625,859.7999877929688,832.0,856.0,192994,849.0149993896484,,,,,,,4.397003090364472,4.326927105216349,4.368903913155639
2023-08-31,844.4302978515625,846.2000122070312,874.9000244140625,835.2000122070312,856.9500122070312,509353,848.4924987792969,,,,,,,4.408911435133598,4.394976461120805,4.369297553104623
2023-09-01,844.0311279296875,845.7999877929688,854.9500122070312,844.0999755859375,850.0,83479,846.2674987792968,,,,,,,4.099301753509342,4.351874958420738,4.357215300827139
2023-09-04,838.343017578125,840.0999755859375,851.5,824.8499755859375,846.0,281958,843.6324981689453,,,,,,,4.145906803424699,4.301851327156426,4.343584193517653
2023-09-05,843.432373046875,845.2000122070312,858.5,841.2000122070312,842.0,101280,841.4949981689454,,,,,,,4.136193375592908,4.317774268786689,4.3329238474414575
