Date,Adj Close,Close,High,Low,Open,Volume,SMA20,SMA50,SMA150,SMA200,High252,Low252,VolSMA50,ATR20Pct,RS,RS_SMA20
2023-05-15,218.62843322753906,240.14999389648438,242.0,235.5500030517578,236.9499969482422,290797,,,,,,,,,1.3052446158053148,
2023-05-16,216.21592712402344,237.5,240.5500030517578,237.0,240.0,164866,,,,,,,,,1.2987723183769446,
2023-05-17,214.7593231201172,235.89999389648438,238.4499969482422,234.5,237.9499969482422,138609,,,,,,,,,1.2974548318862835,
2023-05-18,214.80484008789062,235.9499969482422,239.0,235.5,236.5500030517578,119217,,,,,,,,,1.3014377155796035,
2023-05-19,215.12347412109375,236.3000030517578,237.39999389648438,233.10000610351562,234.5,295938,,,,,,,,,1.2981091333543129,
2023-05-22,215.7607421875,237.0,237.5,232.5,236.3000030517578,864645,,,,,,,,,1.2940636599892097,
2023-05-23,214.21310424804688,235.3000030517578,237.8000030517578,234.0,237.8000030517578,257897,,,,,,,,,1.282428619205133,
2023-05-24,211.9371337890625,232.8000030517578,236.14999389648438,231.89999389648438,235.0,185040,,,,,,,,,1.2731468717038066,
2023-05-25,210.38949584960938,231.10000610351562,234.4499969482422,230.3000030517578,232.5,210982,,,,,,,,,1.2613837077707213,
2023-05-26,215.4876251220703,236.6999969482422,237.1999969482422,231.0500030517578,231.10000610351562,279633,,,,,,,,,1.2795044255409318,
2023-05-29,222.2699737548828,244.14999389648438,246.0,237.5500030517578,237.9499969482422,969898,,,,,,,,,1.3127296269817126,
2023-05-30,223.7266082763672,245.75,247.0,243.5,247.0,591436,,,,,,,,,1.3188364463151998,
2023-05-31,227.36813354492188,249.75,251.0,242.0,245.75,463927,,,,,,,,,1.3474943604128007,
2023-06-01,225.63841247558594,247.85000610351562,251.5,246.14999389648438,250.0,296798,,,,,,,,,1.3406174688835344,
2023-06-02,224.9101104736328,247.0500030517578,251.0,246.5,249.1999969482422,165988,,,,,,,,,1.3329485017270215,
2023-06-05,227.95985412597656,250.39999389648438,251.60000610351562,247.35000610351562,248.39999389648438,306774,,,,,,,,,1.3466818284376838,
2023-06-06,232.28419494628906,255.14999389648438,256.5,250.75,251.85000610351562,826686,,,,,,,,,1.3718479159980879,
2023-06-07,233.5587158203125,256.54998779296875,258.0,255.14999389648438,257.1000061035156,336709,,,,,,,,,1.3699909349444723,
2023-06-08,227.73228454589844,250.14999389648438,256.79998779296875,249.5,256.54998779296875,350650,,,,,,,,,1.3423988419843431,
2023-06-09,222.90724182128906,244.85000610351562,251.1999969482422,244.4499969482422,251.14999389648438,342322,242.5174987792969,,,,,,,2.1153987638032605,1.318993292991575,1.3147042558944346
2023-06-12,222.998291015625,244.9499969482422,246.64999389648438,244.10000610351562,246.64999389648438,172875,242.75749893188475,,,,,,,2.0331589463900737,1.3168292715546714,1.3152834886819025
2023-06-13,222.9527587890625,244.89999389648438,246.14999389648438,244.5,246.14999389648438,246386,243.12749862670898,,,,,,,1.9921091355376108,1.3084955441432862,1.3157696499702196
2023-06-14,222.22447204589844,244.10000610351562,246.89999389648438,243.0,245.10000610351562,239490,243.53749923706056,,,,,,,1.9882724478830889,1.3014571469228278,1.3159697657220468
2023-06-15,223.2714080810547,245.25,247.9499969482422,243.0500030517578,244.25,322988,244.00249938964845,,,,,,,2.014002129703611,1.312332474282023,1.3165145036571677
2023-06-16,224.27284240722656,246.35000610351562,249.6999969482422,245.25,246.39999389648438,494029,244.50499954223633,,,,,,,2.0133349426189646,1.3085626585759886,1.3170371799182514
2023-06-19,224.13626098632812,246.1999969482422,248.5,245.10000610351562,247.5500030517578,329916,244.96499938964843,,,,,,,1.9768991406617058,1.3126851512685376,1.317968254482218
2023-06-20,229.68960571289062,252.3000030517578,254.0,247.35000610351562,247.8000030517578,1162399,245.81499938964845,,,,,,,2.027938527507321,1.3408302918524209,1.3208883381145822
2023-06-21,232.01109313964844,254.85000610351562,256.3999938964844,252.5,255.0,613407,246.91749954223633,,,,,,,2.0131739358059044,1.3514983222691275,1.3248059106428485
2023-06-22,231.28277587890625,254.0500030517578,262.0,252.75,255.9499969482422,1230580,248.06499938964845,,,,,,,2.105436874874469,1.3533994968462826,1.3294067000966265
2023-06-23,228.0509033203125,250.5,257.0,248.75,254.1999969482422,460552,248.75499954223633,,,,,,,2.140196380710127,1.3420481637245185,1.3325338870058059
2023-06-26,233.05801391601562,256.0,257.95001220703125,249.8000030517578,250.9499969482422,326263,249.3474998474121,,,,,,,2.1263269502908235,1.36962854551994,1.3353788329327172
2023-06-27,235.0608673095703,258.20001220703125,261.0,255.8000030517578,257.0,460910,249.97000045776366,,,,,,,2.155813440580413,1.3721343376190733,1.338043727497911
