Date,Close,High,Low,Open,Volume
2026-04-27,1359.51416015625,1365.2873936261717,1304.9663202853897,1306.9571155871217,24673098
2026-04-28,1382.5078125,1388.7787447541255,1350.75460334444,1351.7500009887617,41027699
2026-04-29,1418.83984375,1427.2012083655534,1384.896807968084,1385.5935377241706,30542143
2026-04-30,1424.215087890625,1430.386505071105,1386.6885214286783,1402.5153692729207,30957881
2026-05-01,1424.215087890625,1424.215087890625,1424.215087890625,1424.215087890625,0
2026-05-04,1456.3663330078125,1460.6465916696056,1426.8030702776819,1426.8030702776819,24035700
2026-05-05,1456.864013671875,1466.6189594959255,1443.3266295857375,1453.280606341501,23543341
2026-05-06,1431.2823486328125,1466.519450812893,1420.9301884572374,1456.2668061036345,14221786
2026-05-07,1429.590087890625,1442.828925531327,1423.717338832762,1432.1782190445704,19816903
2026-05-08,1428.5947265625,1436.1598462687914,1410.9762359236815,1419.4371163507371,8663105
2026-05-11,1381.81103515625,1421.427912122738,1375.6396180347506,1413.4647305422184,15261787
2026-05-12,1357.722412109375,1387.0866431630602,1354.0394893602804,1385.593546668805,24357500
2026-05-13,1352.54638671875,1366.0837705701026,1346.1758174038478,1355.1343963286624,13797989
2026-05-14,1355.5325927734375,1371.6579863902991,1352.148216400817,1358.9168476375535,17303059
2026-05-15,1330.24951171875,1358.5188307246153,1323.082575367519,1350.5556491178086,19976192
2026-05-18,1329.7518310546875,1335.8237328112184,1312.6309174607939,1327.860551095503,13022473
2026-05-19,1316.6124267578125,1337.8144453658963,1312.3322897558653,1332.5387892026445,21665501
2026-05-20,1353.442138671875,1356.6274840630256,1306.558933569541,1312.6308349443716,13248515
2026-05-21,1343.388671875,1364.590690861155,1339.0088978228712,1360.9076465750106,17150630
2026-05-22,1348.26611328125,1361.106767233248,1342.8909416840763,1343.7868238683554,7105813
2026-05-25,1360.7086181640625,1364.7897243191815,1350.7546414401118,1360.5095872329855,6750071
2026-05-26,1350.0579833984375,1362.2017870434288,1346.1759079681497,1353.8404218493883,13769747
2026-05-27,1344.2845458984375,1354.736221375619,1342.393266034199,1346.7730400596713,13215138
2026-05-28,1344.2845458984375,1344.2845458984375,1344.2845458984375,1344.2845458984375,0
2026-05-29,1315.119384765625,1362.6994431442622,1310.9387630540493,1357.7224546740495,42634247
2026-06-01,1313.9249267578125,1329.353590670499,1312.4318302501333,1326.3673976551404,10700603
2026-06-02,1308.5498046875,1321.689127358814,1294.3156903458798,1301.6815361898255,23302785
2026-06-03,1307.15625,1317.906594083847,1295.0124463014238,1308.9480145168118,20012293
2026-06-04,1297.699951171875,1305.1654340270677,1287.1487597049047,1295.0124259474096,23474327
2026-06-05,1291.0,1306.0,1288.0,1304.5,17785223
