Date,Close,High,Low,Open,Volume
2024-01-02,81.68761444091797,83.41383382605605,81.10229265910263,83.334465851555,13597100
2024-01-03,81.60824584960938,81.93562546593164,79.9415563969985,80.5566392153189,12915600
2024-01-04,82.05467224121094,83.5923943279319,81.955466073765,82.8086527379018,19134200
2024-01-05,82.78880310058594,82.86817105841799,80.36814093826881,80.83441822935079,15483700
2024-01-08,84.27691650390625,84.83248462827709,83.16579539305438,83.22531757572291,16219800
2024-01-09,82.66976165771484,83.52294831223328,82.24316833045562,82.47134175611444,12138700
2024-01-10,81.72728729248047,82.36221586408394,81.01299832613577,82.30269367579162,10748600
2024-01-11,82.72928619384766,82.78880838154599,81.17172587452849,82.14396449762596,10579300
2024-01-12,81.7372055053711,82.39197981492048,81.06259299050741,82.09435375258983,10187500
2024-01-16,83.93962860107422,84.54479612630733,81.67769444004706,81.88602968446313,13713500
2024-01-17,82.62017059326172,83.30470613906343,81.97531903537066,83.02692579263571,10245400
2024-01-18,84.14794921875,85.14002596387506,83.37413056858362,84.544781430589,15077700
2024-01-19,86.81663513183594,87.09441539999013,84.94161075285048,85.37811935897366,18156800
2024-01-22,88.53294372558594,89.23731744247904,87.31269333186492,87.5706278858057,14371200
2024-01-23,86.83648681640625,88.4734151580861,86.19163534011469,88.29484101955838,16850900
2024-01-24,87.38213348388672,87.86824903620989,85.92377925797129,87.70952067112201,19752800
2024-01-25,88.49324798583984,89.32659643796127,87.79879724985976,88.4436486869529,15892400
2024-01-26,87.35237884521484,87.79881044702792,85.6063212865113,86.54879136542623,14934500
2024-01-29,88.36429595947266,88.86033444752829,87.32261210697716,87.7988123858471,12108100
2024-01-30,85.47734832763672,88.08650781900288,85.08051605853396,87.38213413659481,12980400
2024-01-31,85.0705795288086,86.23130748542461,84.118186777051,84.28683800446807,11396700
2024-02-01,84.93170928955078,85.50711574383584,83.94955521685495,85.38806378362104,10459000
2024-02-02,85.7947998046875,85.92376705606608,84.26700071682922,84.3959679682078,10450000
2024-02-05,86.29084777832031,86.52894410311204,84.93169976844882,86.05274388458288,8409300
2024-02-06,83.92970275878906,86.49918582071633,83.05667782687357,86.142037537445,12990300
2024-02-07,84.49517822265625,84.60430727485864,81.81657392246812,83.47334034198407,16374800
2024-02-08,84.20747375488281,85.34836355745198,83.86024839817354,84.83248696590464,12524500
2024-02-09,84.88208770751953,84.9416174617863,83.29476635773528,84.38604931265287,12161500
2024-02-12,85.02098083496094,86.22140045331878,84.71343944141805,84.85232959133712,10366000
2024-02-13,80.88401794433594,82.88801726075509,80.13003747892462,81.8165725313198,21207900
2024-02-14,81.181640625,82.5209426965882,80.84433060097966,81.52886596667919,12870900
2024-02-15,80.98323822021484,82.05468313636554,80.86419383105127,81.58840576161775,11527600
2024-02-16,78.87010192871094,80.69551952264665,78.62208274025588,80.31853308101513,15553100
2024-02-20,80.07051849365234,80.1300406802395,78.52288109082323,78.70145521953009,12627200
2024-02-21,80.84432983398438,80.85425272049386,79.30661545858108,80.14987915721446,9913300
2024-02-22,85.22933197021484,85.62615668370933,83.21540946139376,84.32653833843854,17510900
2024-02-23,85.318603515625,86.13210617662082,84.37613359739095,85.86424877498905,10232800
2024-02-26,88.7511978149414,91.61829942617166,88.19563717770387,88.96945594212643,28920100
2024-02-27,91.12226104736328,92.01513176425577,89.77303586826929,91.16194503133028,21422700
2024-02-28,88.99921417236328,90.07065899734954,88.59246659575201,89.74327181711278,14190700
2024-02-29,89.89208221435547,90.11034032809005,88.11626377954163,89.93176619584771,17027000
2024-03-01,94.3961181640625,95.29890420353108,91.19170645978632,91.19170645978632,23446200
2024-03-04,95.01119232177734,96.60843658396941,93.87031005073618,96.16200504912246,20913200
2024-03-05,93.72150421142578,94.61437491861345,92.54093030031397,93.50324608645258,12887500
2024-03-06,94.80286407470703,95.66597368370702,93.81078719633983,94.29691031638082,14232400
2024-03-07,98.19577026367188,98.9001439211962,96.69773209598016,98.14616339343176,24843300
2024-03-08,96.84654235839844,101.04302308854571,96.54891628339068,99.08863053272701,22379000
2024-03-11,93.76118469238281,95.69573151156682,92.78894605444312,95.14017090071309,15673300
2024-03-12,96.64811706542969,96.72748502353427,92.89806808785619,94.57468025032654,14993700
2024-03-13,93.4139633178711,94.58460677840382,92.36235667071315,94.56476857099902,16732600
2024-03-14,90.7055892944336,92.70958125845576,89.58454514666751,92.5607757818532,16718900
2024-03-15,92.51116943359375,93.9496778878246,91.2909115359297,91.74727356324506,29579500
2024-03-18,93.03695678710938,96.3108131031696,92.94767351233526,96.05287102780277,23140300
2024-03-19,93.25521850585938,93.41395442577158,90.2789881280128,91.84647127689219,21054700
2024-03-20,95.48739624023438,95.91398958593558,92.84846820195581,94.23737729742108,39807400
2024-03-21,108.9796371459961,112.6007190522132,107.9181152515216,112.47175179045392,89554100
2024-03-22,109.3367919921875,110.45783614131236,106.20183298851069,108.4439212867604,37281400
2024-03-25,116.20196533203125,120.44806084971144,109.28719565172985,109.36655605184977,55766100
2024-03-26,117.85872650146484,121.48972364233404,117.23371327528137,118.05713883327037,44295100
2024-03-27,118.30516815185547,119.15835487569899,116.15236313494734,118.35477502352266,29320700
2024-03-28,117.0688247680664,118.79670250209863,116.53258528310788,118.60803111801687,21047800
2024-04-01,123.43419647216797,126.49273710038143,118.17111037456459,118.36971425225622,44309400
2024-04-02,121.89498901367188,122.8185114330781,120.07773399867057,121.85526672317296,25026400
2024-04-03,127.11833953857422,127.38646309342464,120.48487642230322,121.34881157931657,40130100
2024-04-04,123.22563934326172,129.63070841542944,122.78870934392295,129.27321541290132,36009900
2024-04-05,122.71920013427734,124.81450344669493,120.35577327550682,123.53348808676297,23326500
2024-04-08,122.09358978271484,128.79657271471328,121.75596168644479,128.16103123540913,27955800
2024-04-09,121.77581787109375,125.26137108353858,120.42529034650693,124.02007795992951,19212900
2024-04-10,121.34880828857422,123.61293322715503,119.09462339222071,119.16413550154654,22242300
2024-04-11,126.621826171875,126.67147334914591,121.22964874864338,122.04393670315297,21745300
2024-04-12,121.66658782958984,125.11241887639761,120.98139915265777,124.37757544224118,24808200
2024-04-15,120.52459716796875,123.91084079396144,119.7698888443047,122.76884963047348,17732600
2024-04-16,120.92179870605469,121.69637192229354,117.53555525344909,118.69740371343025,17452400
2024-04-17,115.51969909667969,123.55334414040291,115.39059976970289,121.17005995113806,25546500
2024-04-18,111.15034484863281,116.8007132201821,110.70348238243447,115.19199470461538,32146900
2024-04-19,106.02628326416016,110.10765539706173,104.98360165342892,108.89615975072422,33787500
2024-04-22,108.35992431640625,109.46219318647029,105.88726302612649,106.85050767620514,19820900
2024-04-23,111.67666625976562,112.10367142572372,108.15139810011384,108.94582120628422,17887500
2024-04-24,111.00138854980469,113.1562714674459,108.46915527221411,111.93484334829968,20505900
2024-04-25,110.80278778076172,112.2724745510061,107.31723467600705,108.60818251517595,18342800
2024-04-26,114.04007720947266,114.25854600950069,110.82264758281485,111.21986289411564,20630700
2024-04-29,113.56342315673828,113.9507059958528,111.32909558819215,113.0172511650374,14419100
2024-04-30,112.17316436767578,115.47003825654377,112.14337454802128,113.38466754196634,14845600
2024-05-01,108.93588256835938,112.93781800226894,107.99250281564308,109.75017056240195,16686200
2024-05-02,111.54756927490234,111.62701385467821,108.6677676561698,110.96167496937039,15439200
2024-05-03,113.90105438232422,114.67562765816321,112.65976125445995,114.22875758638087,15564400
2024-05-06,119.29322814941406,120.52459634707161,117.19792481168831,118.94566760017675,22538700
2024-05-07,118.379638671875,120.56431905923546,118.34984884987152,119.31309350132686,12508300
2024-05-08,118.48887634277344,119.63086753404376,117.39653990704826,117.47598448541969,10867900
2024-05-09,116.98938751220703,118.7967099295086,116.6219696101674,118.48887167077231,11524800
2024-05-10,120.39549255371094,121.00124416403233,118.34984404582316,119.20385426443197,13922400
2024-05-13,122.14323425292969,123.24550307058063,120.8026392946722,122.0737221462423,16643200
2024-05-14,123.94063568115234,124.16903695368474,120.82250790289679,122.13331316269688,13887700
2024-05-15,126.91973876953125,127.05876299534683,124.56625182090188,125.35074999586236,14265100
2024-05-16,126.99917602539062,129.2235786626715,126.16503071859903,127.0388983127976,15874700
2024-05-17,124.41729736328125,128.13124438981512,123.99029221167758,127.46591307199732,13774700
2024-05-20,128.1014404296875,130.10737420469812,125.75787858781946,126.2444633332175,19123200
2024-05-21,126.61190795898438,127.92272086752688,122.42130085198464,123.33489084013317,15717800
2024-05-22,125.400390625,126.97931935892669,124.36763387556877,126.89987478368158,11190100
2024-05-23,125.39044952392578,131.03088518161638,123.79167112066641,130.85214626400145,20747400
2024-05-24,128.58802795410156,129.49167772844834,125.71815161162303,126.92965477338707,14048900
2024-05-28,131.74586486816406,132.37148135495715,128.36955415269696,130.84219997668555,14143000
2024-05-29,130.66348266601562,132.17289936416995,128.99517680963368,129.09448632165197,11242500
2024-05-30,125.41032409667969,130.75284681660344,124.8244298198632,129.39239444181666,12639700
2024-05-31,124.12930297851562,126.43314253874682,120.1670977487918,125.46989793543331,24153800
2024-06-03,127.27722930908203,127.94256060192572,124.27826847001296,127.23751459641393,16134300
2024-06-04,125.75788879394531,126.96939209922883,124.5463854886618,126.46294238158939,12995500
2024-06-05,132.77865600585938,132.93753001754686,126.76086149649623,127.90285274130747,22301800
