Date,Open,High,Low,Close,Volume,Symbol
2023-12-04,2376.800048828125,2384.85009765625,2331.699951171875,2337.300048828125,0,NIFTY MEDIA
2023-12-05,2348.050048828125,2348.050048828125,2286.89990234375,2323.75,0,NIFTY MEDIA
2023-12-06,2338.14990234375,2382.0,2337.39990234375,2372.699951171875,0,NIFTY MEDIA
2023-12-07,2383.050048828125,2398.35009765625,2332.75,2394.5,0,NIFTY MEDIA
2023-12-08,2426.0,2443.25,2368.14990234375,2396.0,0,NIFTY MEDIA
2023-12-11,2412.64990234375,2433.0,2405.10009765625,2426.699951171875,0,NIFTY MEDIA
2023-12-12,2435.949951171875,2484.5,2427.75,2440.949951171875,0,NIFTY MEDIA
2023-12-13,2460.050048828125,2464.199951171875,2427.35009765625,2450.800048828125,0,NIFTY MEDIA
2023-12-14,2470.800048828125,2476.25,2381.050048828125,2441.5,0,NIFTY MEDIA
2023-12-15,2468.199951171875,2474.89990234375,2423.199951171875,2437.050048828125,0,NIFTY MEDIA
2023-12-18,2425.949951171875,2478.60009765625,2404.85009765625,2465.75,0,NIFTY MEDIA
2023-12-19,2454.050048828125,2462.60009765625,2423.0,2447.449951171875,0,NIFTY MEDIA
2023-12-20,2459.25,2493.39990234375,2306.199951171875,2322.35009765625,0,NIFTY MEDIA
2023-12-21,2324.699951171875,2388.199951171875,2311.699951171875,2380.199951171875,0,NIFTY MEDIA
2023-12-22,2404.5,2422.550048828125,2378.75,2390.5,0,NIFTY MEDIA
2023-12-26,2407.199951171875,2417.85009765625,2371.75,2376.60009765625,0,NIFTY MEDIA
2023-12-27,2391.949951171875,2403.550048828125,2350.449951171875,2379.5,0,NIFTY MEDIA
2023-12-28,2387.75,2389.050048828125,2351.64990234375,2379.699951171875,0,NIFTY MEDIA
2023-12-29,2389.14990234375,2401.050048828125,2372.0,2388.14990234375,0,NIFTY MEDIA
2024-01-02,2438.449951171875,2452.60009765625,2392.949951171875,2442.5,0,NIFTY MEDIA
2024-01-03,2449.449951171875,2470.64990234375,2429.550048828125,2454.449951171875,0,NIFTY MEDIA
2024-01-04,2463.050048828125,2475.25,2442.050048828125,2464.699951171875,0,NIFTY MEDIA
2024-01-05,2482.800048828125,2499.449951171875,2446.60009765625,2468.0,0,NIFTY MEDIA
2024-01-08,2486.300048828125,2501.85009765625,2454.75,2469.89990234375,0,NIFTY MEDIA
2024-01-09,2421.25,2445.10009765625,2361.449951171875,2387.800048828125,0,NIFTY MEDIA
2024-01-10,2394.60009765625,2499.64990234375,2389.35009765625,2470.64990234375,0,NIFTY MEDIA
2024-01-11,2495.449951171875,2508.60009765625,2454.300048828125,2462.050048828125,0,NIFTY MEDIA
2024-01-12,2479.550048828125,2486.0,2438.949951171875,2446.050048828125,0,NIFTY MEDIA
2024-01-15,2467.60009765625,2472.199951171875,2392.25,2399.550048828125,0,NIFTY MEDIA
2024-01-16,2410.0,2434.25,2375.60009765625,2407.64990234375,0,NIFTY MEDIA
2024-01-17,2364.75,2457.60009765625,2352.39990234375,2404.699951171875,0,NIFTY MEDIA
2024-01-18,2402.300048828125,2459.64990234375,2309.25,2392.89990234375,0,NIFTY MEDIA
2024-01-19,2419.800048828125,2439.300048828125,2353.449951171875,2369.89990234375,0,NIFTY MEDIA
2024-01-23,2306.25,2321.85009765625,2057.550048828125,2067.300048828125,0,NIFTY MEDIA
2024-01-24,2079.0,2138.949951171875,2059.75,2130.64990234375,0,NIFTY MEDIA
2024-01-25,2138.550048828125,2146.35009765625,2102.64990234375,2134.60009765625,0,NIFTY MEDIA
2024-01-29,2157.699951171875,2170.5,2129.800048828125,2134.699951171875,0,NIFTY MEDIA
2024-01-30,2148.35009765625,2201.14990234375,2134.75,2143.449951171875,0,NIFTY MEDIA
2024-01-31,2156.5,2160.85009765625,2131.0,2151.0,0,NIFTY MEDIA
2024-02-01,2174.60009765625,2183.0,2124.85009765625,2127.60009765625,0,NIFTY MEDIA
2024-02-02,2144.949951171875,2179.89990234375,2118.949951171875,2129.050048828125,0,NIFTY MEDIA
2024-02-05,2146.39990234375,2167.699951171875,2117.85009765625,2124.199951171875,0,NIFTY MEDIA
2024-02-06,2132.0,2151.75,2118.60009765625,2129.25,0,NIFTY MEDIA
2024-02-07,2151.35009765625,2165.39990234375,2137.25,2154.800048828125,0,NIFTY MEDIA
2024-02-08,2176.5,2212.800048828125,2171.199951171875,2197.60009765625,0,NIFTY MEDIA
2024-02-09,2208.800048828125,2211.699951171875,2121.5,2191.800048828125,0,NIFTY MEDIA
2024-02-12,2199.14990234375,2217.449951171875,2083.949951171875,2094.050048828125,0,NIFTY MEDIA
2024-02-13,2100.0,2102.10009765625,2035.449951171875,2093.39990234375,0,NIFTY MEDIA
2024-02-14,2068.300048828125,2153.800048828125,2049.300048828125,2146.0,0,NIFTY MEDIA
2024-02-15,2159.050048828125,2172.75,2128.39990234375,2143.64990234375,0,NIFTY MEDIA
2024-02-16,2150.5,2188.10009765625,2148.449951171875,2164.800048828125,0,NIFTY MEDIA
2024-02-20,2210.5,2264.85009765625,2204.64990234375,2223.0,0,NIFTY MEDIA
2024-02-21,2181.550048828125,2184.60009765625,2110.39990234375,2113.949951171875,0,NIFTY MEDIA
