Date,Open,High,Low,Close,Volume,Symbol
2024-12-03,37751.3984375,38073.25,37634.25,38014.05078125,1307400,NIFTY ENERGY
2024-12-04,38087.55078125,38136.8515625,37629.6484375,37736.05078125,1160300,NIFTY ENERGY
2024-12-05,37831.0,38086.5,37376.19921875,37884.69921875,1226100,NIFTY ENERGY
2024-12-06,37944.44921875,38093.5,37818.6015625,37842.80078125,960700,NIFTY ENERGY
2024-12-09,37798.8515625,37987.19921875,37623.94921875,37689.3984375,968000,NIFTY ENERGY
2024-12-10,37662.44921875,37714.94921875,37263.75,37451.55078125,950300,NIFTY ENERGY
2024-12-11,37461.8515625,37611.69921875,37270.05078125,37308.8515625,694600,NIFTY ENERGY
2024-12-12,37239.19921875,37340.94921875,36990.6484375,37024.94921875,1351500,NIFTY ENERGY
2024-12-13,37037.6015625,37267.25,36380.44921875,37194.19921875,1440100,NIFTY ENERGY
2024-12-16,37216.80078125,37306.19921875,36904.0,36969.94921875,777800,NIFTY ENERGY
2024-12-17,36855.94921875,36897.05078125,36324.30078125,36375.3984375,995900,NIFTY ENERGY
2024-12-18,36300.5,36382.1015625,35893.3515625,35981.80078125,884800,NIFTY ENERGY
2024-12-19,35479.8515625,35807.1015625,35417.25,35628.19921875,987200,NIFTY ENERGY
2024-12-20,35573.8515625,35966.69921875,34818.0,34910.6015625,1402900,NIFTY ENERGY
2024-12-23,35205.1015625,35424.5,34930.30078125,35147.75,729400,NIFTY ENERGY
2024-12-24,35185.6484375,35464.69921875,35046.80078125,35084.94921875,554200,NIFTY ENERGY
2024-12-26,35156.75,35321.5,35096.3515625,35159.55078125,742100,NIFTY ENERGY
2024-12-27,35234.3515625,35365.0,34996.0,35039.3984375,558500,NIFTY ENERGY
2024-12-30,34991.25,35144.05078125,34689.05078125,34832.19921875,1879700,NIFTY ENERGY
2024-12-31,34797.55078125,35242.1015625,34703.44921875,35188.25,722300,NIFTY ENERGY
2025-01-02,35446.75,35744.8984375,35268.19921875,35715.8984375,3091000,NIFTY ENERGY
2025-01-03,35807.44921875,36202.05078125,35770.55078125,35894.05078125,3053300,NIFTY ENERGY
2025-01-06,35928.1484375,35937.6484375,34647.6015625,34731.1484375,3657700,NIFTY ENERGY
2025-01-07,34877.6015625,35388.19921875,34856.05078125,35164.75,3270000,NIFTY ENERGY
2025-01-08,35306.19921875,35358.44921875,34884.5,35157.3984375,2967900,NIFTY ENERGY
2025-01-09,35196.0,35205.30078125,34408.75,34444.94921875,2518800,NIFTY ENERGY
2025-01-10,34484.1015625,34536.8984375,33657.1015625,33743.0,3083100,NIFTY ENERGY
2025-01-13,33379.6015625,33602.75,32490.849609375,32623.099609375,4529200,NIFTY ENERGY
2025-01-14,32807.5,33665.8515625,32802.80078125,33567.75,3966400,NIFTY ENERGY
2025-01-15,33793.80078125,34131.8515625,33666.1484375,33821.19921875,3487100,NIFTY ENERGY
2025-01-16,34279.3984375,34380.44921875,34135.75,34275.1015625,2647300,NIFTY ENERGY
2025-01-17,34415.75,34784.3984375,34234.44921875,34686.1015625,2798800,NIFTY ENERGY
2025-01-20,34833.44921875,35041.3984375,34552.8984375,34970.55078125,2287600,NIFTY ENERGY
2025-01-21,35014.8515625,35043.3984375,34262.30078125,34308.5,2581100,NIFTY ENERGY
2025-01-22,34400.5,34452.5,33434.25,33805.19921875,2451500,NIFTY ENERGY
2025-01-23,33707.30078125,34095.25,33574.69921875,33866.6015625,2166500,NIFTY ENERGY
2025-01-24,33946.8984375,34203.94921875,33171.80078125,33263.55078125,2690500,NIFTY ENERGY
2025-01-27,33074.6015625,33079.1015625,32304.400390625,32417.55078125,3048500,NIFTY ENERGY
2025-01-28,32499.099609375,32582.900390625,31511.69921875,31966.099609375,3911100,NIFTY ENERGY
2025-01-29,32086.349609375,32663.0,32073.69921875,32607.849609375,3243200,NIFTY ENERGY
2025-01-30,32824.3515625,33210.80078125,32760.30078125,33026.05078125,2768100,NIFTY ENERGY
2025-01-31,33139.19921875,33954.05078125,32958.80078125,33895.6015625,3693100,NIFTY ENERGY
