Date,Symbol,Open,High,Low,Close,Volume
2023-12-01,TARIL,92.9000015258789,94.94999694824219,91.94999694824219,93.25,819970
2023-12-04,TARIL,95.67500305175781,96.4000015258789,93.5,94.625,823320
2023-12-05,TARIL,93.5,99.94999694824219,93.5,98.32499694824219,1786098
2023-12-06,TARIL,98.05000305175781,98.80000305175781,95.5999984741211,97.0,655936
2023-12-07,TARIL,97.0,99.19999694824219,95.5,96.125,905836
2023-12-08,TARIL,96.0,98.5,93.30000305175781,94.30000305175781,935458
2023-12-11,TARIL,94.5,96.07499694824219,93.7750015258789,94.44999694824219,543384
2023-12-12,TARIL,94.4749984741211,96.0,93.55000305175781,94.3499984741211,580784
2023-12-13,TARIL,93.625,95.69999694824219,93.0250015258789,93.7750015258789,549376
2023-12-14,TARIL,94.25,95.0999984741211,93.2750015258789,94.4749984741211,446450
2023-12-15,TARIL,94.4000015258789,98.8499984741211,93.5,94.0250015258789,944774
2023-12-18,TARIL,94.4000015258789,96.0,91.6500015258789,92.17500305175781,730634
2023-12-19,TARIL,92.625,99.0,89.3499984741211,94.8499984741211,3186496
2023-12-20,TARIL,99.0,100.0,90.5,92.0,4580546
2023-12-21,TARIL,90.0,95.19999694824219,90.0,94.4749984741211,907764
2023-12-22,TARIL,95.4000015258789,113.0,93.6500015258789,112.0250015258789,11141698
2023-12-26,TARIL,111.5,114.75,107.67500305175781,108.69999694824219,2814680
2023-12-27,TARIL,109.5250015258789,113.0250015258789,107.17500305175781,109.55000305175781,1776924
2023-12-28,TARIL,109.5,109.69999694824219,106.9749984741211,107.5,1235206
2023-12-29,TARIL,106.5250015258789,123.9749984741211,106.5250015258789,115.67500305175781,6835924
2024-01-01,TARIL,116.17500305175781,122.5,114.625,119.05000305175781,1569360
2024-01-02,TARIL,119.5,122.625,115.7750015258789,118.6500015258789,2556244
2024-01-03,TARIL,117.3499984741211,123.17500305175781,115.05000305175781,120.4749984741211,1745146
2024-01-04,TARIL,121.5250015258789,126.5,121.5250015258789,124.80000305175781,2522006
2024-01-05,TARIL,125.0250015258789,135.97500610351562,124.5,132.75,4400106
2024-01-08,TARIL,134.1999969482422,143.85000610351562,133.9499969482422,137.22500610351562,3932444
2024-01-09,TARIL,138.60000610351562,141.125,136.77499389648438,137.8000030517578,1292668
2024-01-10,TARIL,137.8000030517578,138.1750030517578,131.0500030517578,134.22500610351562,1358740
2024-01-11,TARIL,135.1999969482422,137.1750030517578,132.5,133.77499389648438,759598
2024-01-12,TARIL,135.22500610351562,136.0,131.3249969482422,134.3249969482422,791002
2024-01-15,TARIL,134.5,136.9499969482422,132.9499969482422,134.22500610351562,896888
2024-01-16,TARIL,134.4499969482422,139.0,131.125,134.10000610351562,1876002
2024-01-17,TARIL,131.5,135.85000610351562,129.0,131.25,1721084
2024-01-18,TARIL,131.52499389648438,133.5,124.07499694824219,132.14999389648438,991476
2024-01-19,TARIL,133.35000610351562,138.1750030517578,132.14999389648438,136.52499389648438,1503334
2024-01-23,TARIL,137.5,141.5,124.0999984741211,137.97500610351562,4470432
2024-01-24,TARIL,139.0,165.5500030517578,138.64999389648438,165.5500030517578,6916790
2024-01-25,TARIL,177.0,198.64999389648438,173.02499389648438,184.4499969482422,10153642
2024-01-29,TARIL,187.5,191.22500610351562,172.125,176.85000610351562,2593718
2024-01-30,TARIL,179.39999389648438,184.97500610351562,175.5500030517578,177.02499389648438,1213826
2024-01-31,TARIL,177.5,177.97500610351562,172.9499969482422,173.89999389648438,611774
2024-02-01,TARIL,174.5,178.0,165.22500610351562,172.4499969482422,721564
2024-02-02,TARIL,172.5,180.5,172.5,177.60000610351562,629422
2024-02-05,TARIL,178.0,180.3249969482422,168.72500610351562,168.72500610351562,383628
2024-02-06,TARIL,168.39999389648438,168.39999389648438,160.3000030517578,162.1999969482422,485698
2024-02-07,TARIL,163.5,170.0,163.5,169.1999969482422,319998
2024-02-08,TARIL,165.0,175.0,162.625,164.97500610351562,262614
2024-02-09,TARIL,165.97500610351562,166.97500610351562,156.72500610351562,158.72500610351562,330774
2024-02-12,TARIL,156.0749969482422,159.9499969482422,150.8000030517578,150.8000030517578,297938
2024-02-13,TARIL,146.3000030517578,151.125,143.27499389648438,144.27499389648438,585208
2024-02-14,TARIL,140.0,151.47500610351562,137.5500030517578,151.47500610351562,194624
2024-02-15,TARIL,157.39999389648438,159.02499389648438,155.27499389648438,159.02499389648438,107006
2024-02-16,TARIL,166.97500610351562,166.97500610351562,160.0,166.97500610351562,417348
2024-02-19,TARIL,166.0749969482422,173.25,160.5,170.875,383314
2024-02-20,TARIL,171.5,171.5,162.35000610351562,162.35000610351562,223200
2024-02-21,TARIL,160.0,169.0,154.25,167.875,510688
2024-02-22,TARIL,167.5,173.3000030517578,160.0,172.4250030517578,299624
2024-02-23,TARIL,172.4250030517578,174.60000610351562,167.0,172.10000610351562,257356
2024-02-26,TARIL,175.5,180.6999969482422,175.5,180.6999969482422,673852
2024-02-27,TARIL,185.0,185.0,172.0,180.0749969482422,461790
2024-02-28,TARIL,185.0,185.0,171.0749969482422,171.875,340688
2024-02-29,TARIL,171.875,176.4499969482422,163.5500030517578,173.0,181100
2024-03-01,TARIL,173.0,177.0,167.5500030517578,175.1999969482422,236222
2024-03-04,TARIL,172.0500030517578,177.5,170.02499389648438,176.60000610351562,295736
2024-03-05,TARIL,178.0,178.9250030517578,170.5,175.52499389648438,187448
2024-03-06,TARIL,175.8249969482422,176.97500610351562,166.75,173.0500030517578,381108
2024-03-07,TARIL,171.5,173.0500030517578,166.5,171.8000030517578,210936
2024-03-11,TARIL,171.4499969482422,171.4499969482422,163.22500610351562,163.22500610351562,208840
2024-03-12,TARIL,155.52499389648438,171.375,155.0749969482422,168.9499969482422,405728
2024-03-13,TARIL,168.9499969482422,169.97500610351562,160.5,160.5,223008
