Date,Open,High,Low,Close,Volume,Symbol
2023-12-04,9167.650390625,9168.5,9099.5,9152.25,0,NIFTY CONSUMPTION
2023-12-05,9183.400390625,9213.400390625,9158.650390625,9198.7001953125,0,NIFTY CONSUMPTION
2023-12-06,9215.849609375,9268.25,9203.75,9238.400390625,0,NIFTY CONSUMPTION
2023-12-07,9245.9501953125,9254.2001953125,9197.400390625,9220.150390625,0,NIFTY CONSUMPTION
2023-12-08,9243.150390625,9258.849609375,9137.150390625,9167.099609375,0,NIFTY CONSUMPTION
2023-12-11,9182.7001953125,9201.150390625,9131.150390625,9196.599609375,0,NIFTY CONSUMPTION
2023-12-12,9217.9501953125,9228.7998046875,9121.4501953125,9148.25,0,NIFTY CONSUMPTION
2023-12-13,9168.5498046875,9229.75,9128.7001953125,9217.400390625,0,NIFTY CONSUMPTION
2023-12-14,9277.25,9286.599609375,9226.7001953125,9270.9501953125,0,NIFTY CONSUMPTION
2023-12-15,9308.099609375,9308.150390625,9206.5,9257.0498046875,0,NIFTY CONSUMPTION
2023-12-18,9259.349609375,9284.400390625,9228.2001953125,9259.0,0,NIFTY CONSUMPTION
2023-12-19,9282.0,9313.5498046875,9247.5,9298.150390625,0,NIFTY CONSUMPTION
2023-12-20,9367.900390625,9373.7998046875,9140.75,9160.4501953125,0,NIFTY CONSUMPTION
2023-12-21,9110.2998046875,9212.0498046875,9064.5,9195.4501953125,0,NIFTY CONSUMPTION
2023-12-22,9228.349609375,9287.5498046875,9185.7001953125,9279.0,0,NIFTY CONSUMPTION
2023-12-26,9313.150390625,9371.9501953125,9299.0,9365.9501953125,0,NIFTY CONSUMPTION
2023-12-27,9385.7998046875,9459.2998046875,9376.75,9450.2998046875,0,NIFTY CONSUMPTION
2023-12-28,9469.5,9556.9501953125,9464.599609375,9541.650390625,0,NIFTY CONSUMPTION
2023-12-29,9546.0498046875,9587.25,9521.2998046875,9577.9501953125,0,NIFTY CONSUMPTION
2024-01-02,9566.650390625,9567.7001953125,9439.5,9520.849609375,0,NIFTY CONSUMPTION
2024-01-03,9534.150390625,9570.099609375,9512.9501953125,9544.9501953125,0,NIFTY CONSUMPTION
2024-01-04,9579.2998046875,9627.0,9563.599609375,9615.75,0,NIFTY CONSUMPTION
2024-01-05,9643.0,9650.849609375,9586.75,9604.9501953125,0,NIFTY CONSUMPTION
2024-01-08,9636.650390625,9639.0,9491.0498046875,9497.900390625,0,NIFTY CONSUMPTION
2024-01-09,9562.900390625,9574.9501953125,9512.75,9543.7001953125,0,NIFTY CONSUMPTION
2024-01-10,9561.5,9570.349609375,9507.900390625,9553.349609375,0,NIFTY CONSUMPTION
2024-01-11,9584.5,9620.7001953125,9566.2998046875,9578.7998046875,0,NIFTY CONSUMPTION
2024-01-12,9590.849609375,9623.7998046875,9549.849609375,9613.2001953125,0,NIFTY CONSUMPTION
2024-01-15,9653.400390625,9677.75,9598.4501953125,9672.349609375,0,NIFTY CONSUMPTION
2024-01-16,9677.7998046875,9709.599609375,9623.400390625,9656.7001953125,0,NIFTY CONSUMPTION
2024-01-17,9600.849609375,9649.150390625,9559.2998046875,9572.400390625,0,NIFTY CONSUMPTION
2024-01-18,9540.349609375,9567.2998046875,9408.7998046875,9501.7001953125,0,NIFTY CONSUMPTION
2024-01-19,9550.2998046875,9654.2001953125,9539.5498046875,9640.099609375,0,NIFTY CONSUMPTION
2024-01-23,9620.25,9645.349609375,9439.5498046875,9471.349609375,0,NIFTY CONSUMPTION
2024-01-24,9466.0,9596.9501953125,9398.599609375,9588.900390625,0,NIFTY CONSUMPTION
2024-01-25,9616.0,9619.0498046875,9500.400390625,9532.5498046875,0,NIFTY CONSUMPTION
2024-01-29,9514.349609375,9613.5,9513.5498046875,9606.5,0,NIFTY CONSUMPTION
2024-01-30,9632.0498046875,9660.7001953125,9509.9501953125,9518.900390625,0,NIFTY CONSUMPTION
2024-01-31,9523.400390625,9638.9501953125,9496.9501953125,9627.9501953125,0,NIFTY CONSUMPTION
2024-02-01,9650.7001953125,9725.400390625,9622.25,9636.400390625,0,NIFTY CONSUMPTION
2024-02-02,9664.2998046875,9722.150390625,9616.849609375,9633.099609375,0,NIFTY CONSUMPTION
2024-02-05,9673.900390625,9696.400390625,9536.349609375,9553.5498046875,0,NIFTY CONSUMPTION
2024-02-06,9591.2998046875,9638.7998046875,9577.7998046875,9626.599609375,0,NIFTY CONSUMPTION
2024-02-07,9686.0498046875,9744.400390625,9621.75,9723.5498046875,0,NIFTY CONSUMPTION
2024-02-08,9767.849609375,9767.849609375,9622.75,9668.2998046875,0,NIFTY CONSUMPTION
2024-02-09,9672.650390625,9684.25,9599.2001953125,9664.5,0,NIFTY CONSUMPTION
2024-02-12,9679.2001953125,9682.150390625,9589.5,9603.150390625,0,NIFTY CONSUMPTION
2024-02-13,9615.650390625,9665.400390625,9583.599609375,9638.7001953125,0,NIFTY CONSUMPTION
2024-02-14,9590.849609375,9720.599609375,9574.5498046875,9703.400390625,0,NIFTY CONSUMPTION
2024-02-15,9732.75,9742.650390625,9702.650390625,9730.9501953125,0,NIFTY CONSUMPTION
2024-02-16,9773.2001953125,9841.150390625,9751.4501953125,9819.4501953125,0,NIFTY CONSUMPTION
2024-02-20,9888.5,9896.9501953125,9830.4501953125,9882.650390625,0,NIFTY CONSUMPTION
2024-02-21,9900.2001953125,9949.349609375,9835.599609375,9870.150390625,0,NIFTY CONSUMPTION
2024-02-22,9909.9501953125,9973.5,9788.099609375,9962.900390625,0,NIFTY CONSUMPTION
2024-02-23,9976.599609375,9980.400390625,9932.5,9951.900390625,0,NIFTY CONSUMPTION
2024-02-26,9929.75,9938.150390625,9874.849609375,9892.099609375,0,NIFTY CONSUMPTION
2024-02-27,9897.25,9950.4501953125,9873.849609375,9938.5498046875,0,NIFTY CONSUMPTION
2024-02-28,9954.099609375,9966.9501953125,9788.900390625,9801.900390625,0,NIFTY CONSUMPTION
2024-02-29,9784.9501953125,9833.150390625,9740.650390625,9806.150390625,0,NIFTY CONSUMPTION
2024-03-01,9841.2998046875,9903.650390625,9825.5,9883.7001953125,0,NIFTY CONSUMPTION
2024-03-04,9935.2001953125,9954.0,9868.400390625,9885.0498046875,0,NIFTY CONSUMPTION
2024-03-05,9885.5498046875,9915.849609375,9854.2001953125,9885.900390625,0,NIFTY CONSUMPTION
2024-03-06,9899.349609375,9974.349609375,9807.400390625,9961.599609375,0,NIFTY CONSUMPTION
2024-03-07,9971.7998046875,10030.9501953125,9935.650390625,10021.0,0,NIFTY CONSUMPTION
2024-03-11,10045.5498046875,10066.849609375,9967.2998046875,9981.349609375,0,NIFTY CONSUMPTION
2024-03-12,9982.7998046875,9986.25,9898.75,9929.849609375,0,NIFTY CONSUMPTION
2024-03-13,10009.7001953125,10014.5,9690.7998046875,9753.900390625,0,NIFTY CONSUMPTION
2024-03-14,9736.0498046875,9905.25,9694.099609375,9894.900390625,0,NIFTY CONSUMPTION
2024-03-15,9868.75,9909.2998046875,9811.2001953125,9858.5,0,NIFTY CONSUMPTION
2024-03-18,9857.400390625,9891.5,9820.900390625,9879.5,0,NIFTY CONSUMPTION
2024-03-19,9856.349609375,9866.849609375,9754.2001953125,9766.9501953125,0,NIFTY CONSUMPTION
2024-03-20,9782.75,9828.099609375,9749.7001953125,9819.349609375,0,NIFTY CONSUMPTION
2024-03-21,9873.400390625,9902.5498046875,9846.25,9887.400390625,0,NIFTY CONSUMPTION
2024-03-22,9889.349609375,10022.2998046875,9872.349609375,9994.5498046875,0,NIFTY CONSUMPTION
2024-03-26,9931.849609375,9997.25,9930.599609375,9970.599609375,0,NIFTY CONSUMPTION
2024-03-27,9983.150390625,10043.5,9978.0498046875,10017.0,0,NIFTY CONSUMPTION
2024-03-28,10047.7001953125,10190.7998046875,10019.9501953125,10128.400390625,0,NIFTY CONSUMPTION
2024-04-01,10178.0,10208.75,10120.650390625,10133.2001953125,0,NIFTY CONSUMPTION
2024-04-02,10177.2001953125,10177.2001953125,10117.4501953125,10160.349609375,0,NIFTY CONSUMPTION
2024-04-03,10130.4501953125,10163.5498046875,10078.75,10131.7998046875,0,NIFTY CONSUMPTION
2024-04-04,10187.9501953125,10201.900390625,10082.2001953125,10175.5498046875,0,NIFTY CONSUMPTION
2024-04-05,10175.25,10204.2998046875,10153.400390625,10159.5,0,NIFTY CONSUMPTION
2024-04-08,10200.2998046875,10282.099609375,10191.900390625,10251.2998046875,0,NIFTY CONSUMPTION
2024-04-09,10289.0,10289.400390625,10208.2998046875,10230.099609375,0,NIFTY CONSUMPTION
2024-04-10,10277.349609375,10319.9501953125,10249.4501953125,10313.099609375,0,NIFTY CONSUMPTION
2024-04-12,10300.9501953125,10312.349609375,10216.900390625,10221.75,0,NIFTY CONSUMPTION
2024-04-15,10112.2001953125,10158.7998046875,10050.9501953125,10120.4501953125,0,NIFTY CONSUMPTION
2024-04-16,10082.75,10147.2998046875,10068.0498046875,10112.75,0,NIFTY CONSUMPTION
2024-04-18,10145.5,10213.150390625,10045.5498046875,10067.2998046875,0,NIFTY CONSUMPTION
2024-04-19,10052.0,10165.150390625,9954.5,10150.0498046875,0,NIFTY CONSUMPTION
2024-04-22,10237.849609375,10254.0,10171.5498046875,10234.2998046875,0,NIFTY CONSUMPTION
2024-04-23,10284.2998046875,10330.9501953125,10262.599609375,10314.5498046875,0,NIFTY CONSUMPTION
2024-04-24,10327.0498046875,10354.650390625,10306.900390625,10317.400390625,0,NIFTY CONSUMPTION
2024-04-25,10312.7001953125,10358.0,10255.7001953125,10350.849609375,0,NIFTY CONSUMPTION
2024-04-26,10380.25,10390.7998046875,10316.900390625,10325.7998046875,0,NIFTY CONSUMPTION
2024-04-29,10347.7001953125,10368.0,10278.099609375,10352.2001953125,0,NIFTY CONSUMPTION
2024-04-30,10383.0,10481.599609375,10381.099609375,10405.349609375,0,NIFTY CONSUMPTION
2024-05-02,10399.099609375,10482.099609375,10394.9501953125,10462.900390625,0,NIFTY CONSUMPTION
2024-05-03,10512.150390625,10514.75,10306.599609375,10387.849609375,0,NIFTY CONSUMPTION
2024-05-06,10422.75,10434.5,10341.75,10388.849609375,0,NIFTY CONSUMPTION
2024-05-07,10432.650390625,10479.2001953125,10339.7001953125,10390.650390625,0,NIFTY CONSUMPTION
2024-05-08,10372.7998046875,10439.0498046875,10330.7001953125,10427.0498046875,0,NIFTY CONSUMPTION
2024-05-09,10418.099609375,10466.0,10272.7001953125,10286.0,0,NIFTY CONSUMPTION
2024-05-10,10305.4501953125,10417.400390625,10296.650390625,10405.4501953125,0,NIFTY CONSUMPTION
2024-05-13,10433.0498046875,10445.650390625,10279.650390625,10392.099609375,0,NIFTY CONSUMPTION
2024-05-14,10394.9501953125,10471.4501953125,10374.7998046875,10436.849609375,0,NIFTY CONSUMPTION
2024-05-15,10457.849609375,10472.25,10392.75,10421.900390625,0,NIFTY CONSUMPTION
2024-05-16,10473.849609375,10548.400390625,10380.2998046875,10534.0498046875,0,NIFTY CONSUMPTION
2024-05-17,10577.2998046875,10635.7001953125,10554.9501953125,10609.349609375,0,NIFTY CONSUMPTION
2024-05-21,10606.5498046875,10634.5498046875,10587.650390625,10614.650390625,0,NIFTY CONSUMPTION
2024-05-22,10636.0,10686.0,10606.2001953125,10674.7998046875,0,NIFTY CONSUMPTION
2024-05-23,10698.349609375,10804.5,10655.849609375,10796.7001953125,0,NIFTY CONSUMPTION
2024-05-24,10785.9501953125,10787.5498046875,10731.2001953125,10741.400390625,0,NIFTY CONSUMPTION
2024-05-27,10778.5,10783.400390625,10687.2001953125,10703.650390625,0,NIFTY CONSUMPTION
2024-05-28,10717.7998046875,10731.9501953125,10650.25,10664.7001953125,0,NIFTY CONSUMPTION
2024-05-29,10604.75,10671.5498046875,10603.2001953125,10630.2001953125,0,NIFTY CONSUMPTION
2024-05-30,10597.349609375,10620.349609375,10466.7001953125,10504.5498046875,0,NIFTY CONSUMPTION
2024-05-31,10541.9501953125,10557.650390625,10406.7001953125,10470.900390625,0,NIFTY CONSUMPTION
2024-06-03,10758.0,10759.7001953125,10611.5,10627.0,0,NIFTY CONSUMPTION
2024-06-04,10642.2998046875,10642.2998046875,9990.349609375,10436.900390625,0,NIFTY CONSUMPTION
2024-06-05,10545.7001953125,10940.5,10467.400390625,10902.2998046875,0,NIFTY CONSUMPTION
2024-06-06,10954.099609375,10957.75,10832.9501953125,10917.4501953125,0,NIFTY CONSUMPTION
2024-06-07,10887.2998046875,11127.7001953125,10883.75,11119.2998046875,0,NIFTY CONSUMPTION
